sampleId,imageRef,imageHash,labelCategoryId,labelSubCategoryId,labelSource,weightKg,district,observedPriceInr,finalPriceInr,capturedAt,split,synthetic
TRN_002347,synthetic://images/motor_fan_ac/adc50bb36a88.jpg,adc50bb36a88,motor_magnet,motor_fan_ac,collector,15.02,Pune,2242.32,2348.29,2026-01-11T06:19:00.000Z,val,true
TRN_002348,synthetic://images/lcd_tv_panel/cfbb34e57e89.jpg,cfbb34e57e89,lcd_panel,lcd_tv_panel,collector,76.83,Pune,1732.46,1814.33,2026-01-11T06:19:00.000Z,train,true
TRN_002349,synthetic://images/cable_mixed_scrap/332af419dba9.jpg,332af419dba9,cable,cable_mixed_scrap,collector,37.29,Pune,6961.3,7290.28,2026-01-11T06:19:00.000Z,test,true
TRN_002350,synthetic://images/lcd_monitor_panel/a5f29779c82d.jpg,a5f29779c82d,lcd_panel,lcd_monitor_panel,collector,3.98,Pune,100.38,105.12,2026-01-11T06:19:00.000Z,train,true
TRN_002351,synthetic://images/battery_li_ion_mobile/9c687e679776.jpg,9c687e679776,battery,battery_li_ion_mobile,recycler_corrected,0.3,Mumbai Suburban,61.98,,2025-09-17T09:39:00.000Z,train,true
TRN_002352,synthetic://images/pcb_power_supply/c4fc34fee87b.jpg,c4fc34fee87b,pcb,pcb_power_supply,collector,17.55,Nagpur,2347.14,,2025-11-08T12:46:00.000Z,train,true
TRN_002353,synthetic://images/cable_aluminium/73171b7a9dda.jpg,73171b7a9dda,cable,cable_aluminium,collector,6.58,Nagpur,638.35,,2025-11-08T12:46:00.000Z,test,true
TRN_002354,synthetic://images/motor_hdd_assembly/ec6105153024.jpg,ec6105153024,motor_magnet,motor_hdd_assembly,recycler_corrected,2.94,Nagpur,740.11,,2025-11-08T12:46:00.000Z,train,true
TRN_002355,synthetic://images/plastic_abs_casing/4673a2b8cabe.jpg,4673a2b8cabe,mixed_plastic,plastic_abs_casing,collector,39.18,Thane,1281.19,1307.1,2026-06-21T10:26:00.000Z,train,true
TRN_002356,synthetic://images/pcb_motherboard/2fcbb9913560.jpg,2fcbb9913560,pcb,pcb_motherboard,collector,8.31,Thane,1252.06,1277.38,2026-06-21T10:26:00.000Z,train,true
TRN_002357,synthetic://images/cable_mixed_scrap/c2553600a64e.jpg,c2553600a64e,cable,cable_mixed_scrap,collector,39.07,Thane,8801.18,8979.16,2026-06-21T10:26:00.000Z,test,true
TRN_002358,synthetic://images/cable_copper_house/9d10a7ede523.jpg,9d10a7ede523,cable,cable_copper_house,collector,42.95,Mumbai Suburban,19555.14,19762.43,2026-02-13T09:03:00.000Z,train,true
TRN_002359,synthetic://images/battery_button_cell/c50ff947174a.jpg,c50ff947174a,battery,battery_button_cell,recycler_corrected,40.12,Mumbai Suburban,4760.66,4811.12,2026-02-13T09:03:00.000Z,train,true
TRN_002360,synthetic://images/cable_aluminium/59a9c58f4ef8.jpg,59a9c58f4ef8,cable,cable_aluminium,collector,2,Mumbai Suburban,298.62,301.79,2026-02-13T09:03:00.000Z,val,true
TRN_002361,synthetic://images/pcb_power_supply/da425cce3ab5.jpg,da425cce3ab5,pcb,pcb_power_supply,collector,9.97,Mumbai Suburban,1488.02,1503.79,2026-02-13T09:03:00.000Z,train,true
TRN_002362,synthetic://images/pcb_motherboard/013efca244c3.jpg,013efca244c3,pcb,pcb_motherboard,collector,7.65,Mumbai Suburban,2687.98,2764.19,2026-05-04T13:54:00.000Z,val,true
TRN_002363,synthetic://images/battery_lead_acid_ups/95f1563471ef.jpg,95f1563471ef,battery,battery_lead_acid_ups,collector,21.28,Thane,1958.82,1895.38,2026-07-22T14:36:00.000Z,val,true
TRN_002364,synthetic://images/battery_li_ion_laptop/57bb0fece0bd.jpg,57bb0fece0bd,battery,battery_li_ion_laptop,collector,3.08,Thane,518.63,501.83,2026-07-22T14:36:00.000Z,train,true
TRN_002365,synthetic://images/pcb_ram_gold/5d0d2252ac90.jpg,5d0d2252ac90,pcb,pcb_ram_gold,collector,0.18,Mumbai Suburban,290.89,270.31,2026-07-06T10:31:00.000Z,train,true
TRN_002366,synthetic://images/pcb_power_supply/90cc61a1974d.jpg,90cc61a1974d,pcb,pcb_power_supply,collector,7.61,Mumbai Suburban,1145.15,1064.13,2026-07-06T10:31:00.000Z,train,true
TRN_002367,synthetic://images/pcb_motherboard/29c458f8841e.jpg,29c458f8841e,pcb,pcb_motherboard,collector,5.45,Nashik,1609,1750.02,2025-10-22T14:12:00.000Z,train,true
TRN_002368,synthetic://images/cable_data_thin/24ddb7b69f6a.jpg,24ddb7b69f6a,cable,cable_data_thin,collector,7.94,Nashik,1027.12,1117.14,2025-10-22T14:12:00.000Z,val,true
TRN_002369,synthetic://images/cable_aluminium/f10c57d88778.jpg,f10c57d88778,cable,cable_aluminium,collector,2.16,Thane,323.07,274.47,2025-12-19T14:27:00.000Z,val,true
TRN_002370,synthetic://images/plastic_mixed_dirty/5623811a006c.jpg,5623811a006c,mixed_plastic,plastic_mixed_dirty,collector,7.88,Thane,91.96,78.13,2025-12-19T14:27:00.000Z,train,true
TRN_002371,synthetic://images/pcb_cpu_processor/2783c3233daf.jpg,2783c3233daf,pcb,pcb_cpu_processor,collector,0.07,Thane,302.24,256.77,2025-12-19T14:27:00.000Z,train,true
TRN_002372,synthetic://images/motor_fan_ac/2cd846a801a5.jpg,2cd846a801a5,motor_magnet,motor_fan_ac,collector,3.81,Mumbai Suburban,625.56,623.65,2026-07-28T17:03:00.000Z,train,true
TRN_002373,synthetic://images/crt_tv/80cf879616af.jpg,80cf879616af,crt,crt_tv,recycler_corrected,158.86,Mumbai Suburban,1283.4,1385.48,2026-06-11T08:59:00.000Z,val,true
TRN_002374,synthetic://images/cable_copper_house/8c56434e8f71.jpg,8c56434e8f71,cable,cable_copper_house,collector,28.67,Mumbai Suburban,13763.02,14857.71,2026-06-11T08:59:00.000Z,train,true
TRN_002375,synthetic://images/cable_copper_house/f1df963f02dd.jpg,f1df963f02dd,cable,cable_copper_house,collector,20.73,Nashik,7154.75,7713.16,2025-09-21T07:46:00.000Z,train,true
TRN_002376,synthetic://images/crt_tv/a5e3c60059e9.jpg,a5e3c60059e9,crt,crt_tv,collector,37.49,Nashik,229.81,247.75,2025-09-21T07:46:00.000Z,test,true
TRN_002377,synthetic://images/plastic_mixed_dirty/55a7ae4936ca.jpg,55a7ae4936ca,mixed_plastic,plastic_mixed_dirty,collector,1.78,Nashik,18.55,20,2025-09-21T07:46:00.000Z,val,true
TRN_002378,synthetic://images/cable_mixed_scrap/8788a936706d.jpg,8788a936706d,cable,cable_mixed_scrap,collector,31.96,Pune,6310.25,5849.07,2025-11-05T12:46:00.000Z,test,true
TRN_002379,synthetic://images/motor_small_appliance/67475fcda6f9.jpg,67475fcda6f9,motor_magnet,motor_small_appliance,collector,1.42,Pune,181.62,168.35,2025-11-05T12:46:00.000Z,test,true
TRN_002380,synthetic://images/plastic_hips_tv/d34137fb38a3.jpg,d34137fb38a3,mixed_plastic,plastic_hips_tv,collector,7.4,Mumbai Suburban,162.26,168.63,2026-05-14T16:24:00.000Z,test,true
TRN_002381,synthetic://images/battery_lead_acid_ups/9006b3a5821a.jpg,9006b3a5821a,battery,battery_lead_acid_ups,collector,11.16,Mumbai Suburban,1009.65,1049.28,2026-05-14T16:24:00.000Z,train,true
TRN_002382,synthetic://images/plastic_mixed_dirty/165b8ac565ad.jpg,165b8ac565ad,mixed_plastic,plastic_mixed_dirty,recycler_corrected,7.81,Mumbai Suburban,92.39,96.02,2026-05-14T16:24:00.000Z,train,true
TRN_002383,synthetic://images/battery_button_cell/9cde602651c9.jpg,9cde602651c9,battery,battery_button_cell,collector,37.48,Mumbai Suburban,3343.82,3475.08,2026-05-14T16:24:00.000Z,test,true
TRN_002384,synthetic://images/plastic_abs_casing/4bc1f689cef8.jpg,4bc1f689cef8,mixed_plastic,plastic_abs_casing,collector,27.02,Mumbai Suburban,665.21,667.63,2026-05-16T15:09:00.000Z,test,true
TRN_002385,synthetic://images/motor_hdd_assembly/43eb71105f01.jpg,43eb71105f01,motor_magnet,motor_hdd_assembly,collector,6.78,Pune,1857.11,1757.54,2026-01-28T19:26:00.000Z,val,true
TRN_002386,synthetic://images/pcb_cpu_processor/d442cfed9493.jpg,d442cfed9493,pcb,pcb_cpu_processor,collector,0.05,Pune,201.38,190.58,2026-01-28T19:26:00.000Z,test,true
TRN_002387,synthetic://images/motor_small_appliance/48fcebb7ac37.jpg,48fcebb7ac37,motor_magnet,motor_small_appliance,collector,2.53,Mumbai Suburban,367.15,384.12,2025-11-30T15:42:00.000Z,test,true
TRN_002388,synthetic://images/motor_speaker_magnet/d822d79cd1f2.jpg,d822d79cd1f2,motor_magnet,motor_speaker_magnet,collector,4.35,Mumbai Suburban,145.79,152.53,2025-11-30T15:42:00.000Z,train,true
TRN_002389,synthetic://images/cable_mixed_scrap/129d4dad9f0b.jpg,129d4dad9f0b,cable,cable_mixed_scrap,collector,21.5,Mumbai Suburban,4354.18,4555.4,2025-11-30T15:42:00.000Z,train,true
TRN_002390,synthetic://images/crt_tv/66cab2a8a175.jpg,66cab2a8a175,crt,crt_tv,collector,148.54,Mumbai Suburban,1214.48,1270.6,2025-11-30T15:42:00.000Z,train,true
TRN_002391,synthetic://images/plastic_mixed_dirty/a5b724031e56.jpg,a5b724031e56,mixed_plastic,plastic_mixed_dirty,collector,42.95,Pune,555.15,584.48,2026-07-30T13:05:00.000Z,val,true
TRN_002392,synthetic://images/pcb_cpu_processor/cfcd4d0315c4.jpg,cfcd4d0315c4,pcb,pcb_cpu_processor,collector,0.09,Pune,292.22,307.66,2026-07-30T13:05:00.000Z,train,true
TRN_002393,synthetic://images/motor_small_appliance/55cf710cd985.jpg,55cf710cd985,motor_magnet,motor_small_appliance,collector,4.87,New Delhi,791.98,,2026-08-31T06:44:00.000Z,train,true
TRN_002394,synthetic://images/battery_lead_acid_ups/0ac13d0768d4.jpg,0ac13d0768d4,battery,battery_lead_acid_ups,collector,59.67,New Delhi,4746.92,,2026-08-31T06:44:00.000Z,train,true
TRN_002395,synthetic://images/pcb_ram_gold/a3441f336bdc.jpg,a3441f336bdc,pcb,pcb_ram_gold,collector,0.29,Nashik,422.63,417.75,2025-09-18T06:05:00.000Z,test,true
TRN_002396,synthetic://images/cable_aluminium/6640218860a2.jpg,6640218860a2,cable,cable_aluminium,collector,3.99,Nashik,441.69,436.59,2025-09-18T06:05:00.000Z,train,true
TRN_002397,synthetic://images/pcb_tv_low_grade/a3a6d68bfb85.jpg,a3a6d68bfb85,pcb,pcb_tv_low_grade,collector,5.36,Nashik,562.48,555.99,2025-09-18T06:05:00.000Z,train,true
TRN_002398,synthetic://images/pcb_motherboard/b50b549f7d97.jpg,b50b549f7d97,pcb,pcb_motherboard,collector,8.05,Nashik,1020.42,1008.65,2025-09-18T06:05:00.000Z,train,true
TRN_002399,synthetic://images/cable_data_thin/67483742fe33.jpg,67483742fe33,cable,cable_data_thin,collector,20.79,Bengaluru Urban,2465.28,2449.58,2025-11-14T18:17:00.000Z,train,true
TRN_002400,synthetic://images/plastic_abs_casing/bb55ea39d9fc.jpg,bb55ea39d9fc,mixed_plastic,plastic_abs_casing,collector,20.78,Bengaluru Urban,659.56,655.36,2025-11-14T18:17:00.000Z,train,true
TRN_002401,synthetic://images/plastic_abs_casing/eaecf2db6b4e.jpg,eaecf2db6b4e,mixed_plastic,plastic_abs_casing,collector,29.51,Pune,1039.87,1012.49,2025-12-15T16:01:00.000Z,train,true
TRN_002402,synthetic://images/motor_hdd_assembly/8b5d8371c173.jpg,8b5d8371c173,motor_magnet,motor_hdd_assembly,collector,3.04,Pune,849.35,851.65,2025-09-17T06:05:00.000Z,test,true
TRN_002403,synthetic://images/pcb_cpu_processor/50fcab70daa3.jpg,50fcab70daa3,pcb,pcb_cpu_processor,collector,0.3,Pune,1194.99,1067.45,2026-06-01T15:35:00.000Z,train,true
TRN_002404,synthetic://images/battery_li_ion_mobile/c74b5aaa30b8.jpg,c74b5aaa30b8,battery,battery_li_ion_mobile,recycler_corrected,0.12,Pune,21.6,19.29,2026-06-01T15:35:00.000Z,train,true
TRN_002405,synthetic://images/cable_aluminium/60ed1ca1245f.jpg,60ed1ca1245f,cable,cable_aluminium,collector,20.15,Pune,2749.27,2455.84,2026-06-01T15:35:00.000Z,train,true
TRN_002406,synthetic://images/motor_fan_ac/1e97d76247c2.jpg,1e97d76247c2,motor_magnet,motor_fan_ac,recycler_corrected,31.34,Mumbai Suburban,4110.27,4218.07,2025-09-27T11:22:00.000Z,train,true
TRN_002407,synthetic://images/motor_small_appliance/658e0da5b1f8.jpg,658e0da5b1f8,motor_magnet,motor_small_appliance,collector,19.1,Thane,2661.5,2541.05,2026-01-16T08:28:00.000Z,train,true
TRN_002408,synthetic://images/pcb_power_supply/e8e07827f18a.jpg,e8e07827f18a,pcb,pcb_power_supply,collector,2.92,Thane,408.3,389.82,2026-01-16T08:28:00.000Z,test,true
TRN_002409,synthetic://images/cable_copper_house/9d05375f5b8a.jpg,9d05375f5b8a,cable,cable_copper_house,collector,14.49,Thane,6318.43,6032.47,2026-01-16T08:28:00.000Z,val,true
TRN_002410,synthetic://images/lcd_monitor_panel/ba73f8b91f63.jpg,ba73f8b91f63,lcd_panel,lcd_monitor_panel,recycler_corrected,18.46,Thane,461.51,416.03,2025-12-23T15:49:00.000Z,train,true
TRN_002411,synthetic://images/crt_yoke/2426f529ef99.jpg,2426f529ef99,crt,crt_yoke,collector,3.33,Thane,287.45,259.13,2025-12-23T15:49:00.000Z,test,true
TRN_002412,synthetic://images/crt_yoke/396ad2a49b22.jpg,396ad2a49b22,crt,crt_yoke,collector,6.96,New Delhi,619.86,586.05,2026-01-18T09:30:00.000Z,train,true
TRN_002413,synthetic://images/battery_lead_acid_ups/1a9a51e16186.jpg,1a9a51e16186,battery,battery_lead_acid_ups,recycler_corrected,71.93,New Delhi,7634.76,7218.27,2026-01-18T09:30:00.000Z,train,true
TRN_002414,synthetic://images/motor_small_appliance/27f74a85422b.jpg,27f74a85422b,motor_magnet,motor_small_appliance,recycler_corrected,10.18,Nagpur,1176.43,,2026-05-16T17:55:00.000Z,train,true
TRN_002415,synthetic://images/cable_data_thin/15979a7b1b7c.jpg,15979a7b1b7c,cable,cable_data_thin,recycler_corrected,32.98,Pune,4483.07,4494.48,2025-11-13T16:05:00.000Z,train,true
TRN_002416,synthetic://images/plastic_hips_tv/5ff53cd9037b.jpg,5ff53cd9037b,mixed_plastic,plastic_hips_tv,recycler_corrected,36.66,Mumbai Suburban,957.19,787.4,2026-06-19T18:19:00.000Z,test,true
TRN_002417,synthetic://images/motor_hdd_assembly/ad39721ae3b6.jpg,ad39721ae3b6,motor_magnet,motor_hdd_assembly,collector,0.84,New Delhi,231.84,239.23,2026-06-03T18:21:00.000Z,train,true
TRN_002418,synthetic://images/lcd_monitor_panel/5099474b142e.jpg,5099474b142e,lcd_panel,lcd_monitor_panel,collector,17.94,New Delhi,502.57,518.59,2026-06-03T18:21:00.000Z,train,true
TRN_002419,synthetic://images/pcb_tv_low_grade/978eaa3426d4.jpg,978eaa3426d4,pcb,pcb_tv_low_grade,collector,2.08,New Delhi,285.38,294.47,2026-06-03T18:21:00.000Z,val,true
TRN_002420,synthetic://images/battery_li_ion_laptop/1017ac1bf8a6.jpg,1017ac1bf8a6,battery,battery_li_ion_laptop,collector,0.64,Mumbai Suburban,159.01,,2026-01-11T08:56:00.000Z,test,true
TRN_002421,synthetic://images/pcb_cpu_processor/cebe0a8375bc.jpg,cebe0a8375bc,pcb,pcb_cpu_processor,recycler_corrected,0.15,Pune,494.77,478.76,2026-08-25T18:53:00.000Z,train,true
TRN_002422,synthetic://images/pcb_cpu_processor/1454d9934d46.jpg,1454d9934d46,pcb,pcb_cpu_processor,collector,0.23,Pune,925.18,895.24,2026-08-25T18:53:00.000Z,train,true
TRN_002423,synthetic://images/pcb_tv_low_grade/c3077c8e791e.jpg,c3077c8e791e,pcb,pcb_tv_low_grade,collector,3.35,Mumbai Suburban,401.46,385.19,2025-11-05T16:35:00.000Z,test,true
TRN_002424,synthetic://images/pcb_cpu_processor/a3ea59511bf4.jpg,a3ea59511bf4,pcb,pcb_cpu_processor,recycler_corrected,0.12,Mumbai Suburban,501.91,481.57,2025-11-05T16:35:00.000Z,train,true
TRN_002425,synthetic://images/battery_li_ion_mobile/954cc4325a7a.jpg,954cc4325a7a,battery,battery_li_ion_mobile,collector,0.1,Pune,17.64,18.04,2026-07-06T07:59:00.000Z,train,true
TRN_002426,synthetic://images/pcb_tv_low_grade/71fba2df64d0.jpg,71fba2df64d0,pcb,pcb_tv_low_grade,collector,0.97,Pune,94.55,106.35,2026-05-01T10:45:00.000Z,test,true
TRN_002427,synthetic://images/pcb_tv_low_grade/005b94d91077.jpg,005b94d91077,pcb,pcb_tv_low_grade,collector,3.44,Pune,352.94,397.01,2026-05-01T10:45:00.000Z,val,true
TRN_002428,synthetic://images/pcb_mobile/d9e9bfd97564.jpg,d9e9bfd97564,pcb,pcb_mobile,collector,0.19,Pune,160.74,180.81,2026-05-01T10:45:00.000Z,train,true
TRN_002429,synthetic://images/cable_aluminium/1e57773d54d7.jpg,1e57773d54d7,cable,cable_aluminium,collector,17.78,Thane,2659.35,2710.37,2026-01-07T15:43:00.000Z,val,true
TRN_002430,synthetic://images/crt_yoke/469defc4a75c.jpg,469defc4a75c,crt,crt_yoke,collector,4.88,Pune,287.72,,2025-11-08T07:15:00.000Z,train,true
TRN_002431,synthetic://images/battery_li_ion_laptop/2e8d9f56b488.jpg,2e8d9f56b488,battery,battery_li_ion_laptop,collector,4.47,Pune,1015.06,986.74,2026-06-16T18:16:00.000Z,train,true
TRN_002432,synthetic://images/plastic_abs_casing/281e6da9ef05.jpg,281e6da9ef05,mixed_plastic,plastic_abs_casing,collector,33.81,Pune,1237.19,1202.67,2026-06-16T18:16:00.000Z,train,true
TRN_002433,synthetic://images/pcb_mobile/e16662ff6f6a.jpg,e16662ff6f6a,pcb,pcb_mobile,collector,0.06,Pune,61.7,59.98,2026-06-16T18:16:00.000Z,train,true
TRN_002434,synthetic://images/plastic_hips_tv/766328790ec5.jpg,766328790ec5,mixed_plastic,plastic_hips_tv,collector,6.17,New Delhi,160.54,167.42,2025-11-28T17:42:00.000Z,train,true
TRN_002435,synthetic://images/cable_mixed_scrap/53f96f9bb901.jpg,53f96f9bb901,cable,cable_mixed_scrap,collector,32.08,New Delhi,6825.02,7117.37,2025-11-28T17:42:00.000Z,val,true
TRN_002436,synthetic://images/motor_small_appliance/caa66385e18e.jpg,caa66385e18e,motor_magnet,motor_small_appliance,collector,20.65,Nagpur,1881.76,,2025-10-06T19:09:00.000Z,train,true
TRN_002437,synthetic://images/plastic_abs_casing/a05896b0fa48.jpg,a05896b0fa48,mixed_plastic,plastic_abs_casing,collector,19.36,Mumbai Suburban,675.47,564.56,2026-08-15T06:03:00.000Z,train,true
TRN_002438,synthetic://images/lcd_laptop_panel/947c53b9b0ac.jpg,947c53b9b0ac,lcd_panel,lcd_laptop_panel,collector,1.98,Mumbai Suburban,110.32,92.21,2026-08-15T06:03:00.000Z,val,true
TRN_002439,synthetic://images/cable_aluminium/bd9acbff485c.jpg,bd9acbff485c,cable,cable_aluminium,collector,36.21,Mumbai Suburban,4236.19,3540.64,2026-08-15T06:03:00.000Z,val,true
TRN_002440,synthetic://images/battery_lead_acid_ups/61e1c39e9678.jpg,61e1c39e9678,battery,battery_lead_acid_ups,recycler_corrected,5.77,Mumbai Suburban,494.49,413.3,2026-08-15T06:03:00.000Z,train,true
TRN_002441,synthetic://images/pcb_cpu_processor/e518d52363d6.jpg,e518d52363d6,pcb,pcb_cpu_processor,collector,0.18,Thane,734.98,638.89,2026-06-25T15:48:00.000Z,train,true
TRN_002442,synthetic://images/plastic_mixed_dirty/8d0aa323e779.jpg,8d0aa323e779,mixed_plastic,plastic_mixed_dirty,collector,17.13,Pune,221.77,227.2,2026-08-14T11:08:00.000Z,train,true
TRN_002443,synthetic://images/cable_mixed_scrap/edc9199ce4a9.jpg,edc9199ce4a9,cable,cable_mixed_scrap,collector,17.94,Pune,3537.59,3624.28,2026-08-14T11:08:00.000Z,train,true
TRN_002444,synthetic://images/pcb_ram_gold/7494c4a6a709.jpg,7494c4a6a709,pcb,pcb_ram_gold,collector,0.05,Nashik,48.31,46.5,2026-06-07T16:42:00.000Z,train,true
TRN_002445,synthetic://images/led_backlight_strip/f2b6f7ac30d5.jpg,f2b6f7ac30d5,lcd_panel,led_backlight_strip,collector,42.38,Nashik,3797.25,3655.27,2026-06-07T16:42:00.000Z,train,true
TRN_002446,synthetic://images/crt_monitor/dcda9e01faac.jpg,dcda9e01faac,crt,crt_monitor,collector,45.51,Pune,412.39,433.35,2026-08-13T09:33:00.000Z,train,true
TRN_002447,synthetic://images/cable_data_thin/8c731dc834dd.jpg,8c731dc834dd,cable,cable_data_thin,collector,29.74,Pune,4033.59,4043.36,2025-12-09T11:29:00.000Z,train,true
TRN_002448,synthetic://images/cable_mixed_scrap/2a1707a59497.jpg,2a1707a59497,cable,cable_mixed_scrap,recycler_corrected,40.07,Mumbai Suburban,8165.06,,2026-05-17T18:08:00.000Z,train,true
TRN_002449,synthetic://images/pcb_cpu_processor/f850a526c7c4.jpg,f850a526c7c4,pcb,pcb_cpu_processor,collector,0.11,Thane,450,488.52,2025-10-28T12:15:00.000Z,test,true
TRN_002450,synthetic://images/cable_copper_house/dcc18834b775.jpg,dcc18834b775,cable,cable_copper_house,collector,35.86,Mumbai Suburban,16394.83,15964.28,2025-09-05T13:50:00.000Z,train,true
TRN_002451,synthetic://images/motor_fan_ac/cc8aa5ad72d4.jpg,cc8aa5ad72d4,motor_magnet,motor_fan_ac,collector,9.51,Mumbai Suburban,1064.72,1036.76,2025-09-05T13:50:00.000Z,train,true
TRN_002452,synthetic://images/pcb_mobile/85d79031f675.jpg,85d79031f675,pcb,pcb_mobile,collector,0.15,Mumbai Suburban,152.53,148.52,2025-09-05T13:50:00.000Z,train,true
TRN_002453,synthetic://images/pcb_mobile/50924a0f1f45.jpg,50924a0f1f45,pcb,pcb_mobile,collector,0.14,Mumbai Suburban,142.36,138.62,2025-09-05T13:50:00.000Z,train,true
TRN_002454,synthetic://images/pcb_mobile/52e736b3b6e9.jpg,52e736b3b6e9,pcb,pcb_mobile,collector,0.05,Mumbai Suburban,65.2,72.47,2025-12-06T07:49:00.000Z,train,true
TRN_002455,synthetic://images/cable_copper_house/92ba0f032772.jpg,92ba0f032772,cable,cable_copper_house,collector,10.48,Pune,4150.08,3846.84,2026-03-24T09:43:00.000Z,val,true
TRN_002456,synthetic://images/cable_mixed_scrap/bf34b43c0b1b.jpg,bf34b43c0b1b,cable,cable_mixed_scrap,collector,23.12,Pune,1951.27,2093.41,2026-07-26T15:47:00.000Z,val,true
TRN_002457,synthetic://images/cable_copper_house/6149879f3535.jpg,6149879f3535,cable,cable_copper_house,collector,36.24,Pune,11743.19,12598.63,2026-07-26T15:47:00.000Z,train,true
TRN_002458,synthetic://images/battery_li_ion_laptop/04d925d105fc.jpg,04d925d105fc,battery,battery_li_ion_laptop,collector,3.95,Pune,837.32,898.32,2026-07-26T15:47:00.000Z,val,true
TRN_002459,synthetic://images/battery_lead_acid_ups/d6d02c51bac4.jpg,d6d02c51bac4,battery,battery_lead_acid_ups,collector,18.05,Pune,1636.17,1755.36,2026-07-26T15:47:00.000Z,train,true
TRN_002460,synthetic://images/cable_mixed_scrap/0e77f9592048.jpg,0e77f9592048,cable,cable_mixed_scrap,collector,36.18,Nashik,7083.68,6618.84,2026-01-01T16:23:00.000Z,val,true
TRN_002461,synthetic://images/motor_small_appliance/c06ebb28eb64.jpg,c06ebb28eb64,motor_magnet,motor_small_appliance,collector,7.68,Nashik,911.77,851.94,2026-01-01T16:23:00.000Z,val,true
TRN_002462,synthetic://images/pcb_tv_low_grade/0c85c8c4d4d3.jpg,0c85c8c4d4d3,pcb,pcb_tv_low_grade,collector,4.59,Mumbai Suburban,566.31,573.3,2026-08-05T15:25:00.000Z,test,true
TRN_002463,synthetic://images/pcb_tv_low_grade/c892fe561dfd.jpg,c892fe561dfd,pcb,pcb_tv_low_grade,collector,5.8,Mumbai Suburban,500.92,507.1,2026-08-05T15:25:00.000Z,val,true
TRN_002464,synthetic://images/plastic_abs_casing/30130e34f3c2.jpg,30130e34f3c2,mixed_plastic,plastic_abs_casing,collector,13.91,Pune,466.82,,2025-12-29T06:21:00.000Z,train,true
TRN_002465,synthetic://images/pcb_cpu_processor/2ed2fd284e14.jpg,2ed2fd284e14,pcb,pcb_cpu_processor,collector,0.22,Pune,884.95,,2025-12-29T06:21:00.000Z,val,true
TRN_002466,synthetic://images/battery_button_cell/0dc2ab2c828f.jpg,0dc2ab2c828f,battery,battery_button_cell,collector,43.63,Pune,4139.61,,2025-12-29T06:21:00.000Z,train,true
